Date,Temperature,Site,month,day,year,DayOfYear
8/28/2008,10.4,Deep,8,28,2008,241
8/29/2008,9.87,Deep,8,29,2008,242
8/30/2008,9.73,Deep,8,30,2008,243
8/31/2008,9.15,Deep,8,31,2008,244
9/1/2008,9.13,Deep,9,1,2008,245
9/2/2008,9.17,Deep,9,2,2008,246
9/3/2008,9.18,Deep,9,3,2008,247
9/4/2008,10.01,Deep,9,4,2008,248
9/5/2008,9.69,Deep,9,5,2008,249
9/6/2008,9.05,Deep,9,6,2008,250
7/1/2009,12.58452083,Deep,7,1,2009,182
7/2/2009,12.37830208,Deep,7,2,2009,183
7/3/2009,12.92322917,Deep,7,3,2009,184
7/4/2009,14.27770833,Deep,7,4,2009,185
7/5/2009,14.92613542,Deep,7,5,2009,186
7/6/2009,15.84239583,Deep,7,6,2009,187
7/7/2009,16.49470833,Deep,7,7,2009,188
7/8/2009,16.98457292,Deep,7,8,2009,189
7/9/2009,17.38313542,Deep,7,9,2009,190
7/10/2009,17.22401042,Deep,7,10,2009,191
7/11/2009,15.73655208,Deep,7,11,2009,192
7/12/2009,15.67697917,Deep,7,12,2009,193
7/13/2009,14.88640625,Deep,7,13,2009,194
7/14/2009,14.93048958,Deep,7,14,2009,195
7/15/2009,15.54392708,Deep,7,15,2009,196
7/16/2009,15.49528125,Deep,7,16,2009,197
7/17/2009,15.69164583,Deep,7,17,2009,198
7/18/2009,14.11171875,Deep,7,18,2009,199
7/19/2009,12.87319792,Deep,7,19,2009,200
7/20/2009,12.66344792,Deep,7,20,2009,201
7/21/2009,10.8618125,Deep,7,21,2009,202
7/22/2009,10.28104167,Deep,7,22,2009,203
7/23/2009,10.87922917,Deep,7,23,2009,204
7/24/2009,11.38592708,Deep,7,24,2009,205
7/25/2009,11.32604167,Deep,7,25,2009,206
7/26/2009,12.25380208,Deep,7,26,2009,207
7/27/2009,13.05542708,Deep,7,27,2009,208
7/28/2009,12.84104167,Deep,7,28,2009,209
7/29/2009,13.53558333,Deep,7,29,2009,210
7/30/2009,12.36405208,Deep,7,30,2009,211
7/31/2009,12.461375,Deep,7,31,2009,212
8/1/2009,12.46002083,Deep,8,1,2009,213
8/2/2009,13.11340625,Deep,8,2,2009,214
8/3/2009,12.840875,Deep,8,3,2009,215
8/4/2009,11.61820833,Deep,8,4,2009,216
8/5/2009,11.17667708,Deep,8,5,2009,217
8/6/2009,12.00672917,Deep,8,6,2009,218
8/7/2009,12.13570833,Deep,8,7,2009,219
8/8/2009,12.11507292,Deep,8,8,2009,220
8/9/2009,12.7783125,Deep,8,9,2009,221
8/10/2009,13.71232292,Deep,8,10,2009,222
8/11/2009,13.60616667,Deep,8,11,2009,223
8/12/2009,12.49561458,Deep,8,12,2009,224
8/13/2009,11.72545833,Deep,8,13,2009,225
8/14/2009,11.32409375,Deep,8,14,2009,226
8/15/2009,11.83092708,Deep,8,15,2009,227
8/16/2009,12.73716667,Deep,8,16,2009,228
8/17/2009,12.47797917,Deep,8,17,2009,229
8/18/2009,12.57340625,Deep,8,18,2009,230
8/19/2009,12.51217708,Deep,8,19,2009,231
8/20/2009,11.93775,Deep,8,20,2009,232
8/21/2009,11.5305,Deep,8,21,2009,233
8/22/2009,12.02744792,Deep,8,22,2009,234
8/23/2009,11.59907292,Deep,8,23,2009,235
8/24/2009,10.44825,Deep,8,24,2009,236
8/25/2009,10.03091667,Deep,8,25,2009,237
8/26/2009,10.18617708,Deep,8,26,2009,238
8/27/2009,11.41277083,Deep,8,27,2009,239
8/28/2009,11.18871875,Deep,8,28,2009,240
8/29/2009,11.15366667,Deep,8,29,2009,241
8/30/2009,10.80746875,Deep,8,30,2009,242
8/31/2009,11.15448958,Deep,8,31,2009,243
9/1/2009,10.0649375,Deep,9,1,2009,244
9/2/2009,9.669375,Deep,9,2,2009,245
9/3/2009,9.855135417,Deep,9,3,2009,246
9/4/2009,9.969135417,Deep,9,4,2009,247
9/5/2009,11.12959375,Deep,9,5,2009,248
9/6/2009,10.52241667,Deep,9,6,2009,249
9/7/2009,9.8755625,Deep,9,7,2009,250
7/1/2011,12.95242708,Deep,7,1,2011,182
7/2/2011,11.97461458,Deep,7,2,2011,183
7/3/2011,11.97869792,Deep,7,3,2011,184
7/4/2011,13.12664583,Deep,7,4,2011,185
7/5/2011,12.82867708,Deep,7,5,2011,186
7/6/2011,11.99667708,Deep,7,6,2011,187
7/7/2011,12.28770833,Deep,7,7,2011,188
7/8/2011,11.75932292,Deep,7,8,2011,189
7/9/2011,11.264375,Deep,7,9,2011,190
7/10/2011,11.75272917,Deep,7,10,2011,191
7/11/2011,11.67730208,Deep,7,11,2011,192
7/12/2011,13.19698958,Deep,7,12,2011,193
7/13/2011,13.2548125,Deep,7,13,2011,194
7/14/2011,13.99001042,Deep,7,14,2011,195
7/15/2011,14.63461458,Deep,7,15,2011,196
7/16/2011,15.52989583,Deep,7,16,2011,197
7/17/2011,13.23578125,Deep,7,17,2011,198
7/18/2011,13.3929375,Deep,7,18,2011,199
7/19/2011,14.17329167,Deep,7,19,2011,200
7/20/2011,14.25446875,Deep,7,20,2011,201
7/21/2011,14.13095833,Deep,7,21,2011,202
7/22/2011,15.16598958,Deep,7,22,2011,203
7/23/2011,14.27598958,Deep,7,23,2011,204
7/24/2011,12.52348958,Deep,7,24,2011,205
7/25/2011,12.53857292,Deep,7,25,2011,206
7/26/2011,12.08528125,Deep,7,26,2011,207
7/27/2011,13.199375,Deep,7,27,2011,208
7/28/2011,13.29839583,Deep,7,28,2011,209
7/29/2011,13.48860417,Deep,7,29,2011,210
7/30/2011,14.48578125,Deep,7,30,2011,211
7/31/2011,14.16722917,Deep,7,31,2011,212
8/1/2011,13.54448958,Deep,8,1,2011,213
8/2/2011,12.42176042,Deep,8,2,2011,214
8/3/2011,12.00032292,Deep,8,3,2011,215
8/4/2011,10.87969792,Deep,8,4,2011,216
8/5/2011,12.0305625,Deep,8,5,2011,217
8/6/2011,10.361375,Deep,8,6,2011,218
8/7/2011,11.0121875,Deep,8,7,2011,219
8/8/2011,10.88072917,Deep,8,8,2011,220
8/9/2011,11.55646875,Deep,8,9,2011,221
8/10/2011,12.27272917,Deep,8,10,2011,222
8/11/2011,12.27025,Deep,8,11,2011,223
8/12/2011,12.36179167,Deep,8,12,2011,224
8/13/2011,12.90677083,Deep,8,13,2011,225
8/14/2011,13.31232292,Deep,8,14,2011,226
8/15/2011,13.35066667,Deep,8,15,2011,227
8/16/2011,13.1223125,Deep,8,16,2011,228
8/17/2011,13.68703125,Deep,8,17,2011,229
8/18/2011,12.27232292,Deep,8,18,2011,230
8/19/2011,10.70908333,Deep,8,19,2011,231
8/20/2011,10.33202083,Deep,8,20,2011,232
8/21/2011,10.99484375,Deep,8,21,2011,233
8/22/2011,10.37553125,Deep,8,22,2011,234
8/23/2011,10.27523958,Deep,8,23,2011,235
8/24/2011,9.50415625,Deep,8,24,2011,236
8/25/2011,9.990822917,Deep,8,25,2011,237
8/26/2011,10.65232292,Deep,8,26,2011,238
8/27/2011,9.88828125,Deep,8,27,2011,239
8/28/2011,10.00414583,Deep,8,28,2011,240
8/29/2011,10.38410417,Deep,8,29,2011,241
8/30/2011,11.20275,Deep,8,30,2011,242
8/31/2011,10.15071875,Deep,8,31,2011,243
9/1/2011,9.459895833,Deep,9,1,2011,244
9/2/2011,9.822583333,Deep,9,2,2011,245
9/3/2011,9.6291875,Deep,9,3,2011,246
9/4/2011,9.57446875,Deep,9,4,2011,247
9/5/2011,8.965197917,Deep,9,5,2011,248
9/6/2011,8.769854167,Deep,9,6,2011,249
9/7/2011,8.926520833,Deep,9,7,2011,250
7/14/2008,14.83,Deshka,7,14,2008,196
7/15/2008,14.83,Deshka,7,15,2008,197
7/16/2008,14.31,Deshka,7,16,2008,198
7/17/2008,13.5,Deshka,7,17,2008,199
7/18/2008,13.31,Deshka,7,18,2008,200
7/19/2008,14.12,Deshka,7,19,2008,201
7/20/2008,14.84,Deshka,7,20,2008,202
7/21/2008,14.52,Deshka,7,21,2008,203
7/22/2008,13.89,Deshka,7,22,2008,204
7/23/2008,13.29,Deshka,7,23,2008,205
7/24/2008,12.54,Deshka,7,24,2008,206
7/25/2008,12.58,Deshka,7,25,2008,207
7/26/2008,13.39,Deshka,7,26,2008,208
7/27/2008,13.14,Deshka,7,27,2008,209
7/28/2008,13.11,Deshka,7,28,2008,210
7/29/2008,13.32,Deshka,7,29,2008,211
7/30/2008,14.65,Deshka,7,30,2008,212
7/31/2008,15.65,Deshka,7,31,2008,213
8/1/2008,16.16,Deshka,8,1,2008,214
8/2/2008,15.39,Deshka,8,2,2008,215
8/3/2008,14.34,Deshka,8,3,2008,216
8/4/2008,14.26,Deshka,8,4,2008,217
8/5/2008,13.97,Deshka,8,5,2008,218
8/6/2008,14.34,Deshka,8,6,2008,219
8/7/2008,14.71,Deshka,8,7,2008,220
8/8/2008,14.62,Deshka,8,8,2008,221
8/9/2008,13.93,Deshka,8,9,2008,222
8/10/2008,12.96,Deshka,8,10,2008,223
8/11/2008,15.26,Deshka,8,11,2008,224
8/12/2008,15.1,Deshka,8,12,2008,225
8/13/2008,15.45,Deshka,8,13,2008,226
8/14/2008,15.12,Deshka,8,14,2008,227
8/15/2008,15.69,Deshka,8,15,2008,228
8/16/2008,15.97,Deshka,8,16,2008,229
8/17/2008,13.76,Deshka,8,17,2008,230
8/18/2008,14.11,Deshka,8,18,2008,231
8/19/2008,14.99,Deshka,8,19,2008,232
8/20/2008,15.45,Deshka,8,20,2008,233
8/21/2008,15.43,Deshka,8,21,2008,234
8/22/2008,14.61,Deshka,8,22,2008,235
8/23/2008,14.17,Deshka,8,23,2008,236
8/24/2008,14.03,Deshka,8,24,2008,237
8/25/2008,13.57,Deshka,8,25,2008,238
8/26/2008,13.9,Deshka,8,26,2008,239
8/27/2008,13.55,Deshka,8,27,2008,240
8/28/2008,13.63,Deshka,8,28,2008,241
8/29/2008,14.01,Deshka,8,29,2008,242
8/30/2008,14.58,Deshka,8,30,2008,243
7/15/2009,20.05826042,Deshka,7,15,2009,196
7/16/2009,20.355625,Deshka,7,16,2009,197
7/17/2009,19.11446875,Deshka,7,17,2009,198
7/18/2009,18.76833333,Deshka,7,18,2009,199
7/19/2009,17.78572917,Deshka,7,19,2009,200
7/20/2009,17.78261458,Deshka,7,20,2009,201
7/21/2009,17.71883333,Deshka,7,21,2009,202
7/22/2009,16.02346875,Deshka,7,22,2009,203
7/23/2009,15.55269792,Deshka,7,23,2009,204
7/24/2009,15.5706875,Deshka,7,24,2009,205
7/25/2009,15.47522917,Deshka,7,25,2009,206
7/26/2009,14.71242708,Deshka,7,26,2009,207
7/27/2009,14.65964583,Deshka,7,27,2009,208
7/28/2009,15.29446875,Deshka,7,28,2009,209
7/29/2009,16.01146875,Deshka,7,29,2009,210
7/30/2009,16.17542708,Deshka,7,30,2009,211
7/31/2009,15.53538542,Deshka,7,31,2009,212
8/1/2009,14.96702083,Deshka,8,1,2009,213
8/2/2009,15.33736458,Deshka,8,2,2009,214
8/3/2009,15.98297917,Deshka,8,3,2009,215
8/4/2009,16.06452083,Deshka,8,4,2009,216
8/5/2009,15.51216667,Deshka,8,5,2009,217
8/6/2009,14.81698958,Deshka,8,6,2009,218
8/7/2009,14.28340625,Deshka,8,7,2009,219
8/8/2009,14.78341667,Deshka,8,8,2009,220
8/9/2009,14.94530208,Deshka,8,9,2009,221
8/10/2009,15.30292708,Deshka,8,10,2009,222
8/11/2009,15.37338542,Deshka,8,11,2009,223
8/12/2009,14.78533333,Deshka,8,12,2009,224
8/13/2009,14.03715625,Deshka,8,13,2009,225
8/14/2009,13.04854167,Deshka,8,14,2009,226
8/15/2009,12.76480208,Deshka,8,15,2009,227
8/16/2009,12.54532292,Deshka,8,16,2009,228
8/17/2009,12.86197917,Deshka,8,17,2009,229
8/18/2009,13.29575,Deshka,8,18,2009,230
8/19/2009,13.29621875,Deshka,8,19,2009,231
8/20/2009,13.35859375,Deshka,8,20,2009,232
8/21/2009,13.26605208,Deshka,8,21,2009,233
8/22/2009,13.05766667,Deshka,8,22,2009,234
8/23/2009,13.0445,Deshka,8,23,2009,235
8/24/2009,12.575375,Deshka,8,24,2009,236
8/25/2009,12.29883333,Deshka,8,25,2009,237
8/26/2009,12.04333333,Deshka,8,26,2009,238
8/27/2009,11.96658333,Deshka,8,27,2009,239
8/28/2009,12.29047917,Deshka,8,28,2009,240
8/29/2009,12.31897917,Deshka,8,29,2009,241
8/30/2009,12.47871875,Deshka,8,30,2009,242
8/31/2009,12.33697917,Deshka,8,31,2009,243
7/15/2010,14.43792708,Deshka,7,15,2010,196
7/16/2010,15.46269792,Deshka,7,16,2010,197
7/17/2010,17.36052083,Deshka,7,17,2010,198
7/18/2010,16.49372917,Deshka,7,18,2010,199
7/19/2010,14.1239375,Deshka,7,19,2010,200
7/20/2010,12.98213542,Deshka,7,20,2010,201
7/21/2010,12.64341667,Deshka,7,21,2010,202
7/22/2010,13.27625,Deshka,7,22,2010,203
7/23/2010,13.43063542,Deshka,7,23,2010,204
7/24/2010,12.81072917,Deshka,7,24,2010,205
7/25/2010,11.67451042,Deshka,7,25,2010,206
7/26/2010,11.15794792,Deshka,7,26,2010,207
7/27/2010,11.33742708,Deshka,7,27,2010,208
7/28/2010,12.04042708,Deshka,7,28,2010,209
7/29/2010,11.25548958,Deshka,7,29,2010,210
7/30/2010,11.16376042,Deshka,7,30,2010,211
7/31/2010,12.3259375,Deshka,7,31,2010,212
8/1/2010,12.09544792,Deshka,8,1,2010,213
8/2/2010,12.27267708,Deshka,8,2,2010,214
8/3/2010,13.19986458,Deshka,8,3,2010,215
8/4/2010,13.42777083,Deshka,8,4,2010,216
8/5/2010,13.16883333,Deshka,8,5,2010,217
8/6/2010,13.04669792,Deshka,8,6,2010,218
8/7/2010,12.37997917,Deshka,8,7,2010,219
8/8/2010,11.87059375,Deshka,8,8,2010,220
8/9/2010,11.1650625,Deshka,8,9,2010,221
8/10/2010,11.19266667,Deshka,8,10,2010,222
8/11/2010,11.559125,Deshka,8,11,2010,223
8/12/2010,11.999,Deshka,8,12,2010,224
8/13/2010,11.68590625,Deshka,8,13,2010,225
8/14/2010,11.71573958,Deshka,8,14,2010,226
8/15/2010,11.35807292,Deshka,8,15,2010,227
8/16/2010,11.2280625,Deshka,8,16,2010,228
8/17/2010,11.07265625,Deshka,8,17,2010,229
8/18/2010,11.98380208,Deshka,8,18,2010,230
8/19/2010,12.28247917,Deshka,8,19,2010,231
8/20/2010,11.92963542,Deshka,8,20,2010,232
8/21/2010,11.71657292,Deshka,8,21,2010,233
8/22/2010,11.42079167,Deshka,8,22,2010,234
8/23/2010,11.71710417,Deshka,8,23,2010,235
8/24/2010,12.03973958,Deshka,8,24,2010,236
8/25/2010,11.82538542,Deshka,8,25,2010,237
8/26/2010,11.54616667,Deshka,8,26,2010,238
8/27/2010,10.5801875,Deshka,8,27,2010,239
8/28/2010,9.511760417,Deshka,8,28,2010,240
8/29/2010,10.40578125,Deshka,8,29,2010,241
8/30/2010,11.5375,Deshka,8,30,2010,242
8/31/2010,11.56875,Deshka,8,31,2010,243
7/15/2014,16.22441667,Deshka,7,15,2014,196
7/16/2014,17.10445833,Deshka,7,16,2014,197
7/17/2014,17.73404167,Deshka,7,17,2014,198
7/18/2014,17.568375,Deshka,7,18,2014,199
7/19/2014,17.38825,Deshka,7,19,2014,200
7/20/2014,16.79979167,Deshka,7,20,2014,201
7/21/2014,16.96145833,Deshka,7,21,2014,202
7/22/2014,17.407875,Deshka,7,22,2014,203
7/23/2014,17.54579167,Deshka,7,23,2014,204
7/24/2014,16.23745833,Deshka,7,24,2014,205
7/25/2014,15.02825,Deshka,7,25,2014,206
7/26/2014,15.19891667,Deshka,7,26,2014,207
7/27/2014,15.87033333,Deshka,7,27,2014,208
7/28/2014,15.887,Deshka,7,28,2014,209
7/29/2014,15.694,Deshka,7,29,2014,210
7/30/2014,16.804375,Deshka,7,30,2014,211
7/31/2014,17.70220833,Deshka,7,31,2014,212
8/1/2014,17.74283333,Deshka,8,1,2014,213
8/2/2014,17.62295833,Deshka,8,2,2014,214
8/3/2014,16.83579167,Deshka,8,3,2014,215
8/4/2014,16.50058333,Deshka,8,4,2014,216
8/5/2014,16.34495833,Deshka,8,5,2014,217
8/6/2014,16.79895833,Deshka,8,6,2014,218
8/7/2014,16.36158333,Deshka,8,7,2014,219
8/8/2014,15.90783333,Deshka,8,8,2014,220
8/9/2014,16.012625,Deshka,8,9,2014,221
8/10/2014,17.0625,Deshka,8,10,2014,222
8/11/2014,17.5675,Deshka,8,11,2014,223
8/12/2014,16.51345833,Deshka,8,12,2014,224
8/13/2014,15.34504167,Deshka,8,13,2014,225
8/14/2014,14.86370833,Deshka,8,14,2014,226
8/15/2014,15.25975,Deshka,8,15,2014,227
8/16/2014,15.052125,Deshka,8,16,2014,228
8/17/2014,14.7005,Deshka,8,17,2014,229
8/18/2014,14.5935,Deshka,8,18,2014,230
8/19/2014,15.21633333,Deshka,8,19,2014,231
8/20/2014,15.70783333,Deshka,8,20,2014,232
8/21/2014,15.66345833,Deshka,8,21,2014,233
8/22/2014,15.87925,Deshka,8,22,2014,234
8/23/2014,15.28704167,Deshka,8,23,2014,235
8/24/2014,14.55995833,Deshka,8,24,2014,236
8/25/2014,14.022625,Deshka,8,25,2014,237
8/26/2014,13.156625,Deshka,8,26,2014,238
8/27/2014,13.26283333,Deshka,8,27,2014,239
8/28/2014,12.80908333,Deshka,8,28,2014,240
8/29/2014,12.645,Deshka,8,29,2014,241
8/30/2014,11.908875,Deshka,8,30,2014,242
8/31/2014,11.1755,Deshka,8,31,2014,243
7/6/2008,8.343583333,EF Chulitna,7,6,2008,188
7/7/2008,7.399375,EF Chulitna,7,7,2008,189
7/8/2008,5.957322917,EF Chulitna,7,8,2008,190
7/9/2008,6.29209375,EF Chulitna,7,9,2008,191
7/10/2008,6.868666667,EF Chulitna,7,10,2008,192
7/11/2008,7.077822917,EF Chulitna,7,11,2008,193
7/12/2008,8.293552083,EF Chulitna,7,12,2008,194
7/13/2008,8.133541667,EF Chulitna,7,13,2008,195
7/14/2008,7.690677083,EF Chulitna,7,14,2008,196
7/15/2008,7.590510417,EF Chulitna,7,15,2008,197
7/16/2008,8.023739583,EF Chulitna,7,16,2008,198
7/17/2008,7.828333333,EF Chulitna,7,17,2008,199
7/18/2008,7.197041667,EF Chulitna,7,18,2008,200
7/19/2008,7.749052083,EF Chulitna,7,19,2008,201
7/20/2008,7.338072917,EF Chulitna,7,20,2008,202
7/21/2008,6.609333333,EF Chulitna,7,21,2008,203
7/22/2008,6.4125,EF Chulitna,7,22,2008,204
7/23/2008,6.256302083,EF Chulitna,7,23,2008,205
7/24/2008,6.575489583,EF Chulitna,7,24,2008,206
7/25/2008,7.415729167,EF Chulitna,7,25,2008,207
7/26/2008,7.19165625,EF Chulitna,7,26,2008,208
7/27/2008,6.74659375,EF Chulitna,7,27,2008,209
7/28/2008,6.471395833,EF Chulitna,7,28,2008,210
7/29/2008,7.601583333,EF Chulitna,7,29,2008,211
7/30/2008,7.345947917,EF Chulitna,7,30,2008,212
7/31/2008,6.601145833,EF Chulitna,7,31,2008,213
8/1/2008,7.030260417,EF Chulitna,8,1,2008,214
8/2/2008,7.249895833,EF Chulitna,8,2,2008,215
8/3/2008,7.371541667,EF Chulitna,8,3,2008,216
8/4/2008,6.99128125,EF Chulitna,8,4,2008,217
8/5/2008,6.412489583,EF Chulitna,8,5,2008,218
8/6/2008,6.720145833,EF Chulitna,8,6,2008,219
8/7/2008,6.43653125,EF Chulitna,8,7,2008,220
8/8/2008,6.319729167,EF Chulitna,8,8,2008,221
8/9/2008,6.4945625,EF Chulitna,8,9,2008,222
8/10/2008,6.127270833,EF Chulitna,8,10,2008,223
8/11/2008,6.840895833,EF Chulitna,8,11,2008,224
8/12/2008,6.949552083,EF Chulitna,8,12,2008,225
8/13/2008,7.445645833,EF Chulitna,8,13,2008,226
8/14/2008,7.226625,EF Chulitna,8,14,2008,227
8/15/2008,7.7385625,EF Chulitna,8,15,2008,228
8/16/2008,7.573135417,EF Chulitna,8,16,2008,229
8/17/2008,7.351520833,EF Chulitna,8,17,2008,230
8/18/2008,7.348229167,EF Chulitna,8,18,2008,231
8/19/2008,7.933239583,EF Chulitna,8,19,2008,232
8/20/2008,7.647104167,EF Chulitna,8,20,2008,233
8/21/2008,7.781385417,EF Chulitna,8,21,2008,234
8/22/2008,8.087322917,EF Chulitna,8,22,2008,235
8/23/2008,7.561625,EF Chulitna,8,23,2008,236
8/24/2008,7.728302083,EF Chulitna,8,24,2008,237
8/25/2008,6.979270833,EF Chulitna,8,25,2008,238
8/26/2008,7.478875,EF Chulitna,8,26,2008,239
8/27/2008,7.8599375,EF Chulitna,8,27,2008,240
8/28/2008,7.940177083,EF Chulitna,8,28,2008,241
8/29/2008,7.726291667,EF Chulitna,8,29,2008,242
8/30/2008,6.839864583,EF Chulitna,8,30,2008,243
7/7/2009,10.85966667,EF Chulitna,7,7,2009,188
7/8/2009,12.02183333,EF Chulitna,7,8,2009,189
7/9/2009,11.4474375,EF Chulitna,7,9,2009,190
7/10/2009,11.18660417,EF Chulitna,7,10,2009,191
7/11/2009,12.09145833,EF Chulitna,7,11,2009,192
7/12/2009,11.29114583,EF Chulitna,7,12,2009,193
7/13/2009,11.9725625,EF Chulitna,7,13,2009,194
7/14/2009,12.245,EF Chulitna,7,14,2009,195
7/15/2009,10.91552083,EF Chulitna,7,15,2009,196
7/16/2009,10.23439583,EF Chulitna,7,16,2009,197
7/17/2009,10.17517708,EF Chulitna,7,17,2009,198
7/18/2009,10.79240625,EF Chulitna,7,18,2009,199
7/19/2009,10.15034375,EF Chulitna,7,19,2009,200
7/20/2009,9.920552083,EF Chulitna,7,20,2009,201
7/21/2009,10.05107292,EF Chulitna,7,21,2009,202
7/22/2009,9.60115625,EF Chulitna,7,22,2009,203
7/23/2009,8.791885417,EF Chulitna,7,23,2009,204
7/24/2009,8.810447917,EF Chulitna,7,24,2009,205
7/25/2009,9.442791667,EF Chulitna,7,25,2009,206
7/26/2009,8.997260417,EF Chulitna,7,26,2009,207
7/27/2009,10.31366667,EF Chulitna,7,27,2009,208
7/28/2009,11.35947917,EF Chulitna,7,28,2009,209
7/29/2009,11.1058125,EF Chulitna,7,29,2009,210
7/30/2009,11.38128125,EF Chulitna,7,30,2009,211
7/31/2009,11.02109375,EF Chulitna,7,31,2009,212
8/1/2009,9.468166667,EF Chulitna,8,1,2009,213
8/2/2009,9.239583333,EF Chulitna,8,2,2009,214
8/3/2009,10.25038542,EF Chulitna,8,3,2009,215
8/4/2009,10.79122917,EF Chulitna,8,4,2009,216
8/5/2009,10.26040625,EF Chulitna,8,5,2009,217
8/6/2009,9.687927083,EF Chulitna,8,6,2009,218
8/7/2009,10.15363542,EF Chulitna,8,7,2009,219
8/8/2009,10.7821875,EF Chulitna,8,8,2009,220
8/9/2009,10.86436458,EF Chulitna,8,9,2009,221
8/10/2009,8.93825,EF Chulitna,8,10,2009,222
8/11/2009,9.009166667,EF Chulitna,8,11,2009,223
8/12/2009,6.797145833,EF Chulitna,8,12,2009,224
8/13/2009,8.043364583,EF Chulitna,8,13,2009,225
8/14/2009,8.5425625,EF Chulitna,8,14,2009,226
8/15/2009,8.549927083,EF Chulitna,8,15,2009,227
8/16/2009,8.012260417,EF Chulitna,8,16,2009,228
8/17/2009,7.747177083,EF Chulitna,8,17,2009,229
8/18/2009,7.415510417,EF Chulitna,8,18,2009,230
8/19/2009,6.779010417,EF Chulitna,8,19,2009,231
8/20/2009,6.007427083,EF Chulitna,8,20,2009,232
8/21/2009,6.487197917,EF Chulitna,8,21,2009,233
8/22/2009,6.882114583,EF Chulitna,8,22,2009,234
8/23/2009,6.649583333,EF Chulitna,8,23,2009,235
8/24/2009,6.72753125,EF Chulitna,8,24,2009,236
8/25/2009,6.660614583,EF Chulitna,8,25,2009,237
8/26/2009,6.26046875,EF Chulitna,8,26,2009,238
8/27/2009,7.496333333,EF Chulitna,8,27,2009,239
8/28/2009,7.2365625,EF Chulitna,8,28,2009,240
8/29/2009,7.288583333,EF Chulitna,8,29,2009,241
8/30/2009,6.549854167,EF Chulitna,8,30,2009,242
8/31/2009,6.87384375,EF Chulitna,8,31,2009,243
7/7/2010,9.171510417,EF Chulitna,7,7,2010,188
7/8/2010,9.80059375,EF Chulitna,7,8,2010,189
7/9/2010,10.68416667,EF Chulitna,7,9,2010,190
7/10/2010,9.592375,EF Chulitna,7,10,2010,191
7/11/2010,8.171489583,EF Chulitna,7,11,2010,192
7/12/2010,9.808822917,EF Chulitna,7,12,2010,193
7/13/2010,9.77871875,EF Chulitna,7,13,2010,194
7/14/2010,9.1425625,EF Chulitna,7,14,2010,195
7/15/2010,8.33834375,EF Chulitna,7,15,2010,196
7/16/2010,8.23321875,EF Chulitna,7,16,2010,197
7/17/2010,7.864572917,EF Chulitna,7,17,2010,198
7/18/2010,8.172802083,EF Chulitna,7,18,2010,199
7/19/2010,8.292,EF Chulitna,7,19,2010,200
7/20/2010,7.790697917,EF Chulitna,7,20,2010,201
7/21/2010,8.088708333,EF Chulitna,7,21,2010,202
7/22/2010,8.8525,EF Chulitna,7,22,2010,203
7/23/2010,8.461677083,EF Chulitna,7,23,2010,204
7/24/2010,7.41434375,EF Chulitna,7,24,2010,205
7/25/2010,7.4559375,EF Chulitna,7,25,2010,206
7/26/2010,7.477354167,EF Chulitna,7,26,2010,207
7/27/2010,7.637572917,EF Chulitna,7,27,2010,208
7/28/2010,7.412104167,EF Chulitna,7,28,2010,209
7/29/2010,7.014895833,EF Chulitna,7,29,2010,210
7/30/2010,8.24225,EF Chulitna,7,30,2010,211
7/31/2010,8.637083333,EF Chulitna,7,31,2010,212
8/1/2010,9.5605,EF Chulitna,8,1,2010,213
8/2/2010,9.989,EF Chulitna,8,2,2010,214
8/3/2010,10.235125,EF Chulitna,8,3,2010,215
8/4/2010,10.10491667,EF Chulitna,8,4,2010,216
8/5/2010,9.836885417,EF Chulitna,8,5,2010,217
8/6/2010,9.322260417,EF Chulitna,8,6,2010,218
8/7/2010,8.800010417,EF Chulitna,8,7,2010,219
8/8/2010,8.979885417,EF Chulitna,8,8,2010,220
8/9/2010,8.230447917,EF Chulitna,8,9,2010,221
8/10/2010,8.498895833,EF Chulitna,8,10,2010,222
8/11/2010,8.286802083,EF Chulitna,8,11,2010,223
8/12/2010,7.8008125,EF Chulitna,8,12,2010,224
8/13/2010,8.1773125,EF Chulitna,8,13,2010,225
8/14/2010,9.22578125,EF Chulitna,8,14,2010,226
8/15/2010,9.661020833,EF Chulitna,8,15,2010,227
8/16/2010,9.091979167,EF Chulitna,8,16,2010,228
8/17/2010,8.481572917,EF Chulitna,8,17,2010,229
8/18/2010,8.510447917,EF Chulitna,8,18,2010,230
8/19/2010,7.49409375,EF Chulitna,8,19,2010,231
8/20/2010,8.47084375,EF Chulitna,8,20,2010,232
8/21/2010,7.99825,EF Chulitna,8,21,2010,233
8/22/2010,8.41403125,EF Chulitna,8,22,2010,234
8/23/2010,7.683375,EF Chulitna,8,23,2010,235
8/24/2010,7.851979167,EF Chulitna,8,24,2010,236
8/25/2010,8.568020833,EF Chulitna,8,25,2010,237
8/26/2010,7.508708333,EF Chulitna,8,26,2010,238
8/27/2010,7.696072917,EF Chulitna,8,27,2010,239
8/28/2010,7.281583333,EF Chulitna,8,28,2010,240
8/29/2010,7.151989583,EF Chulitna,8,29,2010,241
8/30/2010,7.36159375,EF Chulitna,8,30,2010,242
8/31/2010,7.176416667,EF Chulitna,8,31,2010,243
7/7/2011,NA,EF Chulitna,7,7,2011,188
7/8/2011,NA,EF Chulitna,7,8,2011,189
7/9/2011,NA,EF Chulitna,7,9,2011,190
